"","Subject","Activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"59",10,"WALKING_DOWNSTAIRS",-0.399112718526316,-0.221320117973684,-0.679510001026316,-0.367413556815789,-0.311831920815789,-0.818608468684211,-0.183182313221053,-0.4835716725,-0.862565641052632,-0.294061830578947,-0.779165457105263,-0.934375335855263,-0.462839629105263,-0.825601982105263,-0.477817122894737,-0.561990015837895,-0.605275501447368,-0.116577693160526,-0.702455747813158,-0.792145774105263,-0.659063773,-0.480416809502632,-0.634359557342105,-0.251729650121053,-0.0299682297105263,-0.152995743423684,-0.630653577281579,-0.544014659626316,-0.636369967060526,-0.752440354973684,-0.182806257631579,-0.88208251131579,-0.775089627736842,-0.998654990263158,-0.702209601789474,-0.180263244657895,-0.622994694210526,-0.378988542157895,-0.192160288548421,-0.552829328289474,-0.108863497078947,-0.510192167631579,-0.573732212236842,-0.413354981985789,-0.789521431242105,-0.0853031515331579,-0.413276899078947,-0.784399450789474,-0.934553829473684,-0.296369421952632,-0.307003288005263,-0.976070729473684,-0.642737696842105,-0.756821836263158,-0.696815179210526,-0.648911958736842,-0.440526603263158,-0.421926425710526,-0.290135477671053,-0.824601487710526,-0.731270751342105,-0.526410050657895,-0.537344704189474,-0.492764236578947,-0.835480206947368,-0.212293895078947
"60",10,"WALKING_UPSTAIRS",-0.618324905191489,-0.492068641257447,-0.733453572340426,-0.519589198297872,-0.789174204148936,-0.956940510574468,-0.191746869425532,-0.354311726319149,-0.807094632765957,-0.775672885,-0.857882761276596,-0.750114688297872,-0.335668211091489,-0.716118452978723,-0.553784742148936,-0.50520224512766,-0.677334373553191,-0.113484031829787,-0.637525022723404,-0.347674865343404,-0.405359357191489,-0.444494959340426,-0.786093310574468,-0.12424908306383,-0.0742713001319149,-0.333622597382979,-0.522769432297872,-0.46734394587234,-0.738576275702128,-0.45671362412766,-0.254885518595745,-0.904091806170213,-0.373874570702128,-0.992296565106383,-0.507095169621277,-0.389944968714894,-0.420633716731915,-0.164535462212766,-0.299098114319149,-0.459299197553191,-0.231464562914894,-0.449707084255319,-0.378222447042553,-0.655876840531915,-0.956389334680851,-0.197808736680851,-0.164613900497872,-0.496170263489362,-0.751655573148936,-0.436191756595745,-0.49816488506383,-0.994724349148936,-0.36689994287234,-0.906669450702128,-0.426344267553191,-0.3018419266,-0.623767227319149,-0.276878365276596,-0.121900556893617,-0.861136214893617,-0.421612513668085,-0.440927005914894,-0.511331741212766,-0.563560301595745,-0.756573702914894,-0.453826732824468
"61",11,"LAYING",-0.849847406561403,-0.97086266731579,-0.750117184654386,-0.78129271731579,-0.549831067508772,-0.527374929947368,-0.513212608617544,-0.499281988259649,-0.171447758722807,-0.16370848217193,-0.192881376738596,-0.401035658268421,-0.567219304717544,-0.821510407245614,-0.78476589877193,-0.762370333321053,-0.547722055017544,-0.564936910280702,-0.851882776561404,-0.342099569922807,-0.648382287831579,-0.925167305421053,-0.999873037894737,-0.516578714438596,-0.237714523857895,-0.616617174947368,-0.447905633,-0.482117295087719,-0.544825809684211,-0.408415,-0.39152686154386,-0.117584107603509,-0.448262189977193,-0.544941030526316,-0.546217422226316,-0.395176128649123,-0.442803284982456,-0.513677820422807,-0.604565070315789,-0.309571065594737,-0.346011934614035,-0.419166318421053,-0.528934832871053,-0.697504798982456,-0.772090589707018,-0.462776183288605,-0.475755907245614,-0.548337420236842,-0.39493941077193,-0.179938700952982,-0.313279509298246,-0.724953676929825,-0.370795248877193,-0.661301537682456,-0.453450756457895,-0.372027102087719,-0.402166469019298,-0.490782679087719,-0.571749126614035,-0.737637373842105,-0.504038500867544,-0.379459734421053,-0.242040277363158,-0.274565332561404,-0.129529340947368,-0.357236847754386
"62",11,"SITTING",-0.83044315409434,-0.984904784528302,-0.727947641915094,-0.798287283584906,-0.59451491409434,-0.715452710396226,-0.686604295377358,-0.365690043635849,-0.0952039901886792,-0.0464771679622642,-0.0399160750188679,-0.551789603566038,-0.632643151798302,-0.706530609660377,-0.789086290132075,-0.909907173566038,-0.654314968937736,-0.575438482688679,-0.999115055471698,-0.693843989683962,-0.636807343113208,-0.838940241283019,-0.688709425024528,-0.313510074460377,-0.362046316320755,-0.652261124932075,-0.623905495924528,-0.199988368470566,-0.511762402515094,-0.279705953113208,-0.53677662554717,-0.194000854773585,-0.288816235522642,-0.602841535113208,-0.733984590832075,-0.349572345558491,-0.400966026641509,-0.340348648490566,-0.481106628018868,-0.169585989322642,-0.429567888886792,-0.251464908849057,-0.329579724415094,-0.939456707056604,-0.997072642641509,-0.843165363773585,-0.572688241924528,-0.427382008371698,-0.792373897818868,-0.326295103283019,-0.374728290773585,-0.685962309264151,-0.238196663033962,-0.83932993245283,-0.580466505286792,-0.539966172037736,-0.660275586111321,-0.282429576024528,-0.567167606211321,-0.472786824169811,-0.231907450159434,-0.458137644792453,-0.0640189239843396,-0.342464824603774,-0.185550798754717,-0.472761475399057
"63",11,"STANDING",-0.771591863814043,-0.653574917042553,-0.941238742553192,-0.948322682765957,-0.600805092776596,-0.445531448297872,-0.505819616089362,-0.4792060184,-0.146896274187234,-0.148308793021277,-0.0329213258851064,-0.335267116382979,-0.65349187506383,-0.623569694844681,-0.766617727446808,-0.884876071276596,-0.50193556706383,-0.507408770319149,-0.707805904765957,-0.514606720191489,-0.696455162793617,-0.638251129595745,-0.992851515531915,-0.842623388085106,-0.468015031191489,-0.354752558212766,-0.63190840506383,-0.357134253693617,-0.473202441553191,-0.130464993955319,-0.850383290425532,-0.158601943146809,-0.596192718297872,-0.679449250106383,-0.489343799957447,-0.461165907108511,-0.521812995902128,-0.367870998744681,-0.544846500042553,-0.127172784053191,-0.329599518914894,-0.204754860391489,-0.358385271765957,-0.813029093310638,-0.977590188723404,-0.808700448042553,-0.429502651489362,-0.340855219746808,-0.724240124723404,-0.184454241117021,-0.563132004744681,-0.771455291914894,-0.545360505542553,-0.99868771212766,-0.681552577914894,-0.337932655791489,-0.535563131546808,-0.300832845446808,-0.505093195787234,-0.671495708297872,-0.458397368553191,-0.554502764114894,-0.481346759617021,-0.582336426042553,-0.090071875506383,-0.527652048191489
"64",11,"WALKING",-0.937189448474576,-0.786725294254237,-0.591829185067797,-0.579080652623729,-0.668284272830509,-0.402351436242373,-0.476299628801695,-0.265590290988136,-0.173283076984746,-0.131723834937288,-0.369529034813559,-0.410913023118644,-0.704268100881356,-0.88304996638983,-0.975572690847458,-0.999263780677966,-0.648532806271186,-0.635369573035593,-0.758327921067797,-0.345336969762712,-0.84696797540678,-0.735930088983051,-0.87328217959322,-0.395318206022034,-0.523234047474576,-0.544887006347458,-0.310371810589271,-0.503168150635593,-0.488497330561017,-0.133742656932203,-0.442938162813559,-0.170347597661017,-0.527366773333898,-0.708817919152542,-0.408872600254237,-0.274208256713559,-0.259797957320339,-0.458592861238983,-0.639798821627119,-0.355813170745763,-0.307352795389831,-0.239705508576271,-0.386694719983051,-0.99607956440678,-0.762914610067797,-0.631989808847458,-0.390722307728814,-0.272899555610169,-0.562598323874407,-0.122580029937288,-0.593461642881356,-0.366206264067797,-0.56551090630678,-0.746393981525424,-0.632299057220339,-0.331256853542373,-0.24965312749322,-0.487699588355932,-0.479965221559322,-0.643619880639661,-0.456557863444068,-0.850722289491525,-0.390986185423729,-0.501096494644068,-0.141587863266102,-0.82363443661017
"65",11,"WALKING_DOWNSTAIRS",-0.997432485869565,-0.759799314202174,-0.453592935669565,-0.505545165217391,-0.506095376521739,-0.540217535369565,-0.484168487386957,-0.421843209913043,-0.302391285282609,-0.178199784034783,-0.280096265391304,-0.592961000804348,-0.772718575456522,-0.730615976608696,-0.717577531597826,-0.892022164347826,-0.375775782934783,-0.671986627065217,-0.777943476754348,-0.493346740608696,-0.912108833630435,-0.999930258913043,-0.766739617086956,-0.282762589076087,-0.37595126526087,-0.214649868254348,-0.472966518004348,-0.502389670306522,-0.766885716391304,-0.369836261826087,-0.288400446467391,-0.0290003526108696,-0.353610435913043,-0.449676411195652,-0.635414111717391,-0.224552826521739,-0.355294770673913,-0.575955189326087,-0.627379495404348,-0.356189769195652,-0.52215690373913,-0.443218519891304,-0.647529043130435,-0.833014555,-0.710952998265217,-0.488527224404348,-0.506411731021739,-0.448942429065217,-0.470185154145652,-0.200851467642609,-0.522527934513043,-0.481829039304348,-0.580543068804348,-0.526419859956522,-0.567261078228261,-0.157334629231522,-0.598856553478261,-0.450757770521739,-0.821492279434783,-0.776285189059565,-0.377618300630435,-0.578810340673913,-0.252478068717391,-0.474530731286956,-0.281351237304348,-0.716074156521739
"66",11,"WALKING_UPSTAIRS",-0.78304587737037,-0.662918563527778,-0.604899397074074,-0.655255339205556,-0.544813448674074,-0.223857894703704,-0.287613331319259,-0.597014588138889,-0.382424041407407,-0.366077457333333,-0.199901939533333,-0.569427196666667,-0.888494251481482,-0.99940475,-0.677725576666667,-0.728075343814815,-0.234540992192593,-0.832507173707407,-0.584415058944444,-0.440016225155556,-0.776895633574074,-0.936497701888889,-0.691903876622222,-0.431263137731482,-0.151518758503704,-0.327338185501852,-0.472163887722222,-0.635799139559259,-0.675593842888889,-0.470167153203704,-0.371432240642593,-0.140495233273704,-0.631184841666667,-0.600457906203704,-0.207769590898704,-0.453386150429074,-0.55226892112963,-0.625379772862963,-0.655453028851852,-0.273865457666667,-0.510312091125926,-0.746594540351852,-0.896411768333333,-0.735916723851852,-0.444961946907407,-0.308140563833333,-0.434445344740741,-0.197156579727778,-0.267934406962963,-0.180604496414815,-0.458290032227778,-0.721301205833333,-0.491981892018518,-0.429305909407407,-0.456149446014815,-0.102993961240741,-0.48965458617963,-0.5826937665,-0.631887116314815,-0.818704290481482,-0.86402505037037,-0.41893926737037,-0.613086435462963,-0.173786749740741,-0.363886436407407,-0.384186672333333
"67",12,"LAYING",-0.66654510845,-0.779648647066667,-0.561842763316667,-0.734225626483333,-0.8326189043,-0.48732086655,-0.502270574333333,-0.40744959825,-0.224277342566667,-0.866433481833333,-0.566298508442833,-0.471491860411667,-0.409875115213333,-0.155322756185,-0.49855804608,-0.404611753266667,-0.5566468062,-0.416586695783333,-0.577787295508333,-0.078895147285,-0.639715955866667,-0.957484928166667,-0.600876151716667,-0.166597882071667,-0.61749842665,-0.403395786566667,-0.622601989886667,-0.993707671833333,-0.60181658957,-0.59909010645,-0.48321797035,-0.597426336766667,-0.556997015566667,-0.449404642633333,-0.650469632366667,-0.760038730666667,-0.151998102316667,-0.420367346333333,-0.331664059923333,-0.517003881433333,-0.567311769441667,-0.323193216966667,-0.752465786416667,-0.779404981266667,-0.621900053116667,-0.451628533945,-0.247686229156667,-0.0153663290333333,-0.529451555565,-0.842622053766667,-0.447041432266667,-0.4024612802,-0.521894862566667,-0.540944121916667,-0.49641097001,-0.934500982183333,-0.290757519325,-0.254927565333333,-0.651458500166667,-0.563224109633333,-0.587225556133333,-0.833164843566667,-0.9984141385,-0.448580137501667,-0.60369513025,-0.832267365033333
"68",12,"SITTING",-0.414569132509804,-0.83757144872549,-0.769355562784314,-0.610983345441176,-0.997606666078431,-0.703512314117647,-0.531662581235294,-0.547968976852941,-0.276788872666667,-0.999222609215686,-0.608769519666667,-0.433246179382353,-0.464435898313726,-0.292215045568627,-0.219505092686275,-0.449729924372549,-0.470768850931373,-0.426085836254902,-0.691256498976471,-0.162137748805882,-0.61240499054902,-0.836052255847059,-0.480716024554902,-0.270081361103922,-0.680403108627451,-0.32912541302549,-0.595458257235294,-0.829782276821569,-0.455754252862745,-0.630367671509804,-0.877145096078431,-0.687899517278431,-0.514471841878431,-0.431137220654902,-0.487971260607843,-0.901880962277451,-0.259701058098039,-0.152433364100588,-0.620615966431373,-0.321151978966667,-0.536690074333333,-0.620949243666667,-0.622525579580392,-0.956762714117647,-0.669712343980392,-0.39461713554902,-0.434162190784314,-0.0963222917887647,-0.468161449,-0.643934557784314,-0.488063644411765,-0.547413086509804,-0.356563063873922,-0.239536985,-0.692945895980392,-0.962292758627451,-0.0643806431568627,-0.540403792678431,-0.766228573784314,-0.269049352145098,-0.655894956078431,-0.774633993082353,-0.691523811352941,-0.522802895219608,-0.405914779466667,-0.826574964466667
"69",12,"STANDING",-0.626091270698361,-0.854181162819672,-0.697790682557377,-0.664760069131147,-0.786002826557377,-0.44601684747541,-0.631476548786885,-0.47447388904918,-0.229346387147541,-0.795280403344262,-0.453281606803279,-0.313927737934426,-0.378048579016393,-0.142705386604918,-0.195232363983607,-0.310911758481967,-0.387769433688525,-0.343215633,-0.694915195967213,-0.290098724606721,-0.62030559504918,-0.854511578885246,-0.607095411491803,-0.284293679406557,-0.23321049647541,-0.304217080278689,-0.671106645737705,-0.842330209278689,-0.605771955396721,-0.60198998157377,-0.510596744803279,-0.473115573590164,-0.4768802966,-0.470834903480328,-0.497222078754098,-0.853743222677049,-0.1081603285,-0.469271394531148,-0.815022269836066,-0.306625453098361,-0.653711778590164,-0.578801595672131,-0.742007442240984,-0.895617708229508,-0.482619037083607,-0.510913058393443,-0.380675136065574,-0.15081179588623,-0.272930674819672,-0.613636241905831,-0.547813199486885,-0.512359114436066,-0.151920775919672,-0.425832751636066,-0.54657884404918,-0.744609654229508,-0.197748195452459,-0.392375464959016,-0.364011023819672,-0.417080436086885,-0.600723461065574,-0.723821932,-0.866524041918033,-0.289177831737705,-0.276811054670492,-0.54532941017377
"70",12,"WALKING",-0.73587770644,-0.9998768702,-0.5462542511,-0.83014044674,-0.70232060896,-0.751927208,-0.895152638,-0.38859154778,-0.12680479384,-0.65326711972,-0.58224697444,-0.5669264970072,-0.3462810168934,-0.13919189823,-0.347894741,-0.29840692196,-0.44828749656,-0.355642510982,-0.460516376766,-0.32840588436,-0.716005951228,-0.85610185668,-0.57498361424,-0.230504758168,-0.236838626478,-0.254270315872,-0.69215832962,-0.89779294852,-0.61072561452,-0.627559698668,-0.480912194956,-0.54923469838,-0.57594363068,-0.32059516437,-0.57895023504,-0.9997922982,-0.17574729888,-0.48460680486,-0.44269735225,-0.458796117072,-0.8723521828,-0.47139736026,-0.8060944826,-0.759024099142,-0.60826603766,-0.842824859,-0.480948352636,-0.03676096279,-0.4513865468,-0.88174002162,-0.40414466022,-0.2798045247,-0.156210220156,-0.465892115284,-0.77625002616,-0.6677546774,-0.22204637964,-0.49090117964,-0.4206220922,-0.45035402184,-0.75436211656,-0.81279856892,-0.89559130818,-0.216117438878,-0.43713345554,-0.781876826
"71",12,"WALKING_DOWNSTAIRS",-0.54115996565,-0.960923296956522,-0.651874314826087,-0.900811891130435,-0.832611989130435,-0.336489289304348,-0.683594932347826,-0.564747245282609,-0.217250257891304,-0.83946663826087,-0.349577638013043,-0.603133195734783,-0.545594397630435,-0.1890877466,-0.265629614804348,-0.189036343273913,-0.524163251956522,-0.824234411521739,-0.714589885530435,-0.104055436041304,-0.74824870596087,-0.748700922847826,-0.638912303,-0.393423040952174,-0.445116015804348,-0.216552220891304,-0.796052925891304,-0.691650028130435,-0.558436440665217,-0.827717719306522,-0.423201287052174,-0.335059430956522,-0.662386035956522,-0.385555313478261,-0.583641300465217,-0.943490905434783,-0.352987824478261,-0.410261041913043,-0.47610742976087,-0.314187556691304,-0.612306464369565,-0.668997315869565,-0.941156482608696,-0.706448017782609,-0.479336540254348,-0.471231087108696,-0.543490610369565,-0.107845551217391,-0.563099336413043,-0.540497764821739,-0.362375511296522,-0.414010525913043,-0.365722972847826,-0.502073790934783,-0.79979792673913,-0.711508498,-0.169579339284783,-0.56537913785,-0.608354360158696,-0.468906189,-0.745485715347826,-0.733898897963044,-0.749729784782609,-0.312756122984783,-0.44941716321087,-0.835882213304348
"72",12,"WALKING_UPSTAIRS",-0.766030942767308,-0.783084013076923,-0.543536912903846,-0.726600055723077,-0.565484118134615,-0.407885225769231,-0.463406358288462,-0.305891871428846,-0.22136092725,-0.589631986326923,-0.450044240211538,-0.64136134525,-0.296366424903846,-0.250851355903846,-0.471025351403846,-0.228444448008462,-0.668301759326923,-0.599900464346154,-0.559923036675,-0.165339919709615,-0.852490408807692,-0.768127500644231,-0.334061657096154,-0.350139881867308,-0.466821156623077,-0.149882109789615,-0.899171935519231,-0.724643067173077,-0.362454845251923,-0.865013039288462,-0.420295146365385,-0.256361806063462,-0.622436996596154,-0.573146039392308,-0.779666194557692,-0.751814678788462,-0.367696253384615,-0.685707945288462,-0.278645781846154,-0.566872486692308,-0.566234842346154,-0.287933862115385,-0.706865779846154,-0.400297356888462,-0.199909356134615,-0.271801011730769,-0.0971284180192308,-0.111734195476923,-0.632347388065385,-0.999801547115385,-0.507081317653846,-0.472826858076923,-0.518033615365385,-0.606918612519231,-0.885604530384615,-0.724542729326923,-0.328816826615385,-0.387131506,-0.431913979480769,-0.602952003480769,-0.838907749423077,-0.776028837961538,-0.689600981442308,-0.198539199390385,-0.762553828692308,-0.997435278653846
"73",13,"LAYING",-0.514474398177419,-0.44690431616129,-0.537272489758065,-0.563704476814839,-0.498564642430645,-0.845565919516129,-0.232270346451613,-0.16762359258871,-0.731591338064516,-0.543354812808065,-0.733355495645161,-0.761446628870968,-0.220678202612903,-0.737242346451613,-0.46963843333871,-0.360418283983871,-0.695161877677419,-0.00202776668870968,-0.564335920612903,-0.521775952225806,-0.568592690245161,-0.594444607316452,-0.796720933322581,-0.172581556744097,-0.129802240770613,-0.266103770729032,-0.601421271290323,-0.495594944822581,-0.772570313806452,-0.601138630214516,-0.140948250567742,-0.822238185612903,-0.553972719225323,-0.939690344677419,-0.671953929016129,-0.480697024548387,-0.475297121903226,-0.267015298467742,-0.373750288487097,-0.55599669633871,-0.294442721629032,-0.300654481032258,-0.502089164564516,-0.506824214048387,-0.778550686898387,-0.238961459725806,-0.188045921193548,-0.418706554859677,-0.732197870204839,-0.409672164435484,-0.417871101290323,-0.954919646774193,-0.467428768354839,-0.674048086427419,-0.642785584951613,-0.566115333064516,-0.50754352295,-0.373114247709677,-0.223977454483871,-0.757482943164516,-0.598768065995161,-0.613899860564516,-0.508545974024194,-0.427947905709677,-0.639187774596774,-0.284159604451613
"74",13,"SITTING",-0.660450857510204,-0.375008945102041,-0.688973413755102,-0.546122967510204,-0.66820510210898,-0.828299949714286,-0.0866846369387755,-0.496827901785714,-0.753571110346939,-0.586400096897959,-0.78085247555102,-0.680941742408163,-0.459941960163265,-0.639265054887755,-0.417540267379592,-0.543134254020408,-0.574013406836735,-0.279180633510204,-0.609872077857143,-0.792090237734694,-0.746828211122449,-0.449687629326531,-0.598938692897959,-0.448206036877551,-0.186605856302041,-0.173300650346939,-0.78814768402449,-0.466562268830612,-0.517662561734694,-0.771385654757143,-0.163255426734694,-0.810654885238775,-0.729892790802041,-0.835702248367347,-0.460433127122449,-0.299025469020408,-0.273690045185714,-0.30495800444898,-0.274706284497959,-0.44575516255102,-0.13658659854898,-0.481913928122449,-0.664045571653061,-0.709370310836735,-0.825811178265306,-0.0677697201836735,-0.327032329342857,-0.635625887755102,-0.661081854732653,-0.520236998306122,-0.398138482081633,-0.809560307285714,-0.345702052618367,-0.902085039387755,-0.60221421122449,-0.400236126561224,-0.560320873877551,-0.542733638734694,-0.273409418061224,-0.910502459428571,-0.688752413673469,-0.364446007306122,-0.534073445510204,-0.465192061673469,-0.602996706979592,-0.474985119469388
